=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.15 14:32:33 =~=~=~=~=~=~=~=~=~=~=~=
739.50, 60.71
740.00, 60.19
740.50, 60.36
741.00, 60.54
741.50, 60.36
742.00, 60.54
742.50, 60.36
743.00, 60.01
743.50, 60.01
744.00, 60.01
744.50, 60.19
745.00, 60.19
745.50, 60.19
746.00, 60.01
746.50, 60.71
747.00, 60.01
747.50, 60.01
748.00, 60.01
748.50, 60.54
749.00, 60.19
749.50, 59.84
750.00, 60.54
750.50, 59.84
751.00, 59.49
751.50, 59.84
752.00, 60.01
752.50, 59.84
753.00, 59.84
753.50, 59.84
754.00, 59.84
754.50, 60.01
755.00, 59.67
755.50, 59.84
756.00, 60.01
756.50, 59.67
757.00, 60.01
757.50, 59.67
758.00, 58.81
758.50, 60.01
